Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
11.798817615961635,-28.998270982876942,-10.954465284778308,-1.5347160169389549,0.7322287863197711,-9.7467169137491,7.952919498325095,-2.3137041301295462,-10.08369068242669,1.7202337360085838,0.4396084564819195,-6.556524085580691,6.0
9.947169067840994,-24.122363045480817,-9.543129257199496,-7.157381378488656,2.011038143975,-6.10316710424144,3.121622510707289,-4.26731439394463,-8.370638905064286,0.6771107541969318,0.7819023913775169,-2.7152859354121377,7.0
10.934371447882766,-27.86174568731733,-8.851215507103982,-5.252831191285418,4.241126299164673,-3.851633122845743,2.487208411403499,-4.928280126885448,-4.990493070524583,-1.1088750091882904,-2.538679238226662,-3.0719740908027147,8.0
9.1894926816033,-22.476002965259777,-9.75470672808427,-7.980099377489207,-1.076152871317828,-7.005670881138187,4.9999418000201805,-1.7168225918624385,-2.923760760303017,2.727593285357201,-2.3950949182298937,-2.374437178948664,9.0
11.236521402372777,-16.724224047857035,-11.04481532923212,-7.853311704501524,-0.6596365621411281,-8.748173019693322,3.3945095830529346,-5.908734546459804,-1.3620934154745836,7.883353439520374,-4.51063264768516,-6.2265561586589495,0.0
9.501804238186333,-25.56663590500935,-7.495604464893363,-11.897964297662517,-4.703702873735756,-8.18974218216257,2.3834121081609103,-1.1181317794140906,-1.9677941135542047,0.2186208723660923,-4.013447435019416,-5.595523863269608,1.0
9.764301797273276,-25.926277221748915,-5.009424382415959,-7.384734926156689,0.4749442540196165,-4.797176086370365,2.2836978078654164,-2.7773464070756595,-5.4910052241628025,-2.7417425814781464,-4.840762000424546,-5.688511271203272,2.0
9.981015848236035,-24.14865629961765,-7.530579366691231,-7.119630567237751,-2.680594889560197,-14.183931695836584,-4.038682066272998,-3.669561009991935,1.927304092842793,6.917733191254156,-0.1771253682211014,-1.445448414422028,3.0
9.149992800130724,-25.49656778511065,-9.556814445014185,-9.785822317419164,-3.701400712576039,-10.097296417977391,3.1990959338954403,-2.8924060730467493,-5.7904089010666135,3.148592984169993,0.8353550523327786,-2.424584683571261,4.0
10.72867384216406,-23.6735761618422,-10.453900803355593,-9.512836611242127,-1.749427264454377,-8.947016574219406,2.953338427957505,-2.5886091268940103,-4.278485365220475,2.58411491833952,-0.7922186326573639,-4.800177974031141,5.0
12.235379673072828,-29.201168796582422,-10.090505204922671,-4.758050969147661,-0.6303436145291016,-8.8043885105515,6.405473524267817,-4.1993578964063305,-9.563911040200509,2.517893953864597,1.655913391588132,-4.249626841930184,6.0
10.22965162446445,-25.241419250713687,-8.515373722415838,-7.280754257354149,-1.686894434129216,-6.554104980105238,4.94167257262609,-7.473064991350666,-7.6247242256369905,3.711851685436777,0.3740508635090686,-1.9319512271868733,7.0
12.48057633844116,-28.371229292149778,-7.705787225793081,-4.192278326359704,1.919042372256035,-5.4884437367535845,3.743175114159467,-4.296546024257864,-5.490995490257803,1.2575890792285247,-1.1912637351093185,-4.665665233054347,8.0
9.439109482395564,-21.94144407883023,-9.696107256631947,-8.088931855649998,-2.0895571051516906,-7.914108972104154,4.334177061704943,-4.909519394794184,-5.522314668475917,2.953978927044053,-1.5247153834290246,-3.182143868784661,9.0
9.13969071425985,-21.0123392635492,-5.41001964550491,-5.588787615465035,-0.5753472091196093,-9.424037236570268,-1.589897573786467,-6.48258445214162,-3.498043534944108,3.2505789727273893,-2.023960271547716,-3.263099295439818,0.0
10.941921976577309,-24.142865885423927,-5.524713930262222,-8.448145665364713,-2.4494958617680243,-7.712082419710159,2.719789708809751,1.062908236550754,2.401612330922275,2.184380824837286,-5.285859099996846,-5.7219177065971,1.0
9.624780611755243,-23.52266744409561,-5.0170555670079,-7.70526436440191,0.8521483325294185,-3.578984654491656,2.893061092369688,-4.514141277469427,-5.776943814781171,0.0766483875826073,-3.39706622530361,-6.846069534024633,2.0
9.340146024850156,-21.79083990472652,-5.664874131122832,-7.458186362819157,-3.093009019426595,-12.0799129752641,-3.670621289632209,-3.765989756320856,3.0639722846701085,7.849001355040961,0.1726170795312864,-3.1524528403759056,3.0
9.087914683124628,-24.96646275671091,-8.509437722517676,-8.79460120066485,-3.766664997321046,-9.59015414403556,3.63682887672822,-2.4726338042704588,-3.290617735166287,4.074537319696794,0.2349247047429113,-3.0557540608984777,4.0
11.305574585629811,-23.55722585437301,-9.6316476711335,-7.728052221498087,0.2798603547700455,-7.065384651613633,2.468318256663598,-2.503741314738161,-0.5273908913679617,3.709327446136676,-3.076685549498283,-5.099203440187766,5.0
12.98591770656228,-25.795915459235083,-10.199510101049531,0.2128067412795231,2.3641587247076514,-9.8567298844307,9.83652719011972,-1.235626452601279,-9.792031685884306,5.057130193038578,3.615701394621687,-4.541324975132066,6.0
9.702940599734928,-21.852244814122173,-9.910747109823912,-5.6164210900393705,1.0983243193856944,-5.557360179240101,5.421281569068035,-5.827918407297526,-6.171800925052653,4.2343277010376825,0.7468178654427619,-1.1982578645247974,7.0
12.26139156964126,-17.44587417712978,-4.938587983832987,-0.8580163848590106,4.641351006173903,-5.894225686353897,2.8799907754327894,-4.157481341415113,-5.174432497373825,1.3651877629199518,-2.108194611137239,-5.836173316565464,8.0
10.27579395068818,-18.033178250307337,-7.720181567162185,-8.99531408034184,-4.07847110236587,-10.476921747302924,2.986071440071421,-3.037516614555434,-2.119651680002377,5.136077892606905,-1.1119711162590422,-1.6020690665015962,9.0
9.02272742911683,-28.688677037396268,-6.886980278778918,-9.120575277834048,-0.9106919728867952,-8.18513120999191,-2.364829774716995,-3.6468434425432776,-3.7349147016949007,-1.558700024319999,-1.553606949025228,-3.3109602864533336,0.0
11.349152124867803,-25.38731027904951,-5.971876892709397,-9.73600182562394,-3.4505468823526115,-7.899014833093576,1.7170817253366617,0.2630822710369481,1.7080978850976611,1.8916118888882183,-3.8934180516751375,-4.8652242128407694,1.0
10.066524833685811,-22.62000790488501,-5.702229306874118,-7.243803171479583,2.582529670436396,-3.688062757220227,1.3893450563409977,-3.3869017302155533,-4.84921468412676,-2.584445962777212,-6.591292247969621,-7.395982530903254,2.0
9.352831801314984,-22.839490814279586,-6.351984444748164,-7.668377161703434,-2.4093687786776536,-12.966985467161129,-4.548845647441725,-2.7592784258559737,2.6500588744476623,7.262310415213442,1.03146974175323,-3.21001537541396,3.0
9.068613474423508,-24.21907330237115,-8.530511216463228,-8.980142847975415,-4.177711891854855,-9.000396454951908,3.864094431577866,-1.9155509245571136,-2.888545851991835,3.2422506621195395,-0.2293330873439659,-1.8005951026994096,4.0
11.314570496163276,-23.749809798333818,-9.54347040086398,-8.628486460216578,-0.749253419500761,-7.102523482989857,4.15563192333504,-2.715648522456013,-3.491336018692708,4.372394842327843,-0.6577321898613964,-4.874716006847787,5.0
11.476114274607369,-32.04582051108855,-7.936373341954693,-3.7466867169688425,0.3498678273321277,-8.177547745284873,4.244310855908407,-2.3896995402798025,-7.373021839112525,-0.2662604575934054,0.8866188562843965,-4.378197784625972,6.0
10.094401164934215,-26.556536089138955,-9.158732822971889,-8.297407515052694,-2.356073134846952,-8.196217782388532,2.628177645183208,-7.496784828284641,-8.419575599968805,1.7272937209463717,-0.0523894698657842,-2.029847904100903,7.0
11.802138402121594,-25.605565589739943,-8.175413049341834,-6.32190489784218,1.423357811211523,-5.95009506745946,2.6596627067674965,-6.544277557845313,-8.56537922366624,0.9147072183013144,-0.8542030100467327,-4.744378557255677,8.0
10.398859910522674,-22.61308801201163,-10.343162664733388,-7.078353989452425,-1.109747610679276,-9.452635055304809,4.437446803944758,-3.3988319875648707,-4.462191080939313,2.2505897473366057,-2.7238356539381385,-2.3577930947694705,9.0
9.312783025892566,-19.87758492808471,-4.250773190711769,-5.653860012510327,0.3285965706665163,-8.284184631679313,-2.374096104040123,-6.321771205739578,-2.633871158804932,4.641283592995182,-0.5253730649150719,-4.06505637193885,0.0
11.129763386214352,-15.772524409639807,-6.243969998895195,-8.347894740853887,-4.836748738076356,-10.69268559539006,2.8891297049566025,1.939180164705128,5.01011923871045,7.984248859379015,-2.896858544438411,-4.08916646799396,1.0
10.853955215460475,-12.164483961370484,-2.370154911624581,-3.491655969170536,3.1191510111920064,-6.1061111718625,2.0575259347258674,-0.1312148101338619,-0.0418492494494905,5.5070159198611375,-2.5199565787606453,-7.205228391142005,2.0
10.007227904946845,-20.940268671068857,-5.656057455706575,-4.707512316320597,-0.0295072229128415,-11.153836736242306,-2.744810981397442,-1.3435332257936614,6.463480997931588,9.399876502614504,-0.7087220311368597,-3.215925725643686,3.0
9.023194833292727,-28.276728921416147,-7.359612501973957,-10.740109771310848,-2.7174961954065364,-6.942122717982013,1.539322701925082,-1.3433726654117564,-2.787597186473389,1.1150249382685378,0.865815203860193,-2.468913699663296,4.0
10.397140579906305,-23.400495737397048,-8.910186287220798,-9.156360149040452,0.3830204288682148,-6.198104843679575,2.616817673263728,-0.9253256867871914,-0.1527859316243536,2.8231788190432816,-2.966345188953676,-4.743031588983653,5.0
12.064036308942494,-28.87842305157135,-10.372011614585372,-2.965546939227956,0.6643576750680465,-10.315633304375424,6.234532381649376,-2.159071205872931,-9.76598237332864,3.1668824103335003,3.218814534839928,-6.44765062929447,6.0
9.960066288687608,-25.359752280265603,-9.839242117946982,-6.515110116407247,-0.4686098438013945,-8.594841859088103,4.41671177141137,-4.164023245384258,-6.638726629247112,2.6224233781964967,0.1989012986599528,-1.7854011482639545,7.0
11.088227194498463,-24.0696570697957,-8.402411097184151,-5.388330134188639,4.378636808196154,-3.391814246911214,3.708448328171164,-4.591092211346249,-5.746370602992429,0.8639424302048434,-1.859882767208064,-3.6893018283698926,8.0
9.699548769050732,-21.578605385670063,-10.41607474827455,-8.027710375404126,-1.3324161780845616,-9.047346629759154,4.071304024710192,-3.942744650762653,-4.06715834083911,1.695694788412511,-4.624157995985165,-0.7061129258282088,9.0
8.978136582479387,-23.96820159936996,-5.046649552840823,-7.435234567420475,-1.396230775103201,-8.706749153491911,-2.430560039544656,-6.131420265949753,-4.938481993536672,1.3961581060189954,-0.5148445470900845,-4.004647242797311,0.0
11.30720156475288,-25.109902677561053,-5.398138747757616,-9.40783704828855,-2.8901760549985656,-8.177813265172153,0.2046582655556105,0.6286191945865045,2.803085685143688,2.04351185976658,-4.627228153358121,-4.47532748919463,1.0
10.18162403481972,-22.76626689336518,-4.738121809444653,-8.085775341582687,2.3808163113721976,-2.3202778809351257,1.6387761987080949,-4.282282957119068,-5.665847244803818,-1.673109473263895,-4.074112120610503,-6.486910442459855,2.0
10.13118429429058,-24.50078326337136,-6.73518700775862,-9.601282771321491,-2.0957952991630804,-11.428140363920354,-4.189922398073723,-2.267505454409737,1.681038843192262,6.180820621431099,2.1388943217322707,-3.982901921042649,3.0
9.62824237540757,-25.642624008260828,-9.624975903662802,-9.907425159462962,-2.939495923133318,-8.84597614861663,2.072214488400548,-4.227591285712585,-4.52526577997422,4.090762245862833,1.2005739178942196,-2.421102782562852,4.0
10.826283810824306,-30.13342255692888,-6.24995246464347,-7.2163816257309055,-1.3900857753334297,-6.790155530818471,3.148218111219718,-1.1354033650415232,-2.47142173639627,0.9323594749449692,-0.691608812979984,-3.210772716292648,5.0
12.157296413272086,-26.85732837246156,-12.11109209052312,-0.9012899465468428,1.8437744879411124,-9.690476544193563,9.154631827858504,-4.238574853057031,-11.272711481242506,4.691742661060338,1.6429808258723162,-5.448329647002278,6.0
10.254974944524797,-17.85441899063401,-8.763386058758273,-3.837080528992417,1.986253467629672,-8.298928997581651,4.465971218863562,-4.59644727915054,-7.925271868106599,2.6672283015963743,1.502735148193843,-1.7689326403480627,7.0
11.700541928859431,-25.157028301232533,-8.995367819878219,-6.220528520347401,2.959411420837942,-5.422105912684452,1.52482850766619,-4.470098633264585,-3.879236082887276,2.0883331974822235,-1.4144242561493972,-3.848710551260951,8.0
10.356902899609116,-22.829123995711694,-9.163203341020074,-7.410610486250748,-0.2490538895124176,-7.782586218384331,3.501517125590212,-3.954716965363647,-5.410539295890781,1.2858658291623175,-2.82234795711538,-2.905502583056692,9.0
9.486673234971,-23.777444070867567,-4.619608705815504,-8.385443334903831,-1.636383653141941,-7.985208522947754,-3.1317437822816907,-5.987604880163722,-2.335123371094194,3.044594490016668,-0.2929855066890003,-3.258693892232781,0.0
10.977661948915586,-26.02022746756128,-5.961492400440858,-10.637201704235464,-5.304870801291812,-9.081965015376378,1.0769554051802412,-1.1360655429414683,1.0531802218767623,1.49819091340191,-4.910119018477355,-5.101911102388669,1.0
10.467399099380042,-23.371953460182425,-3.3565171641242504,-6.495822470604518,-0.0662677110398373,-5.095900660376371,2.58655749745318,-2.723773886495131,-4.8884887512155,-0.902874906564238,-3.7765704441147054,-6.47945453341099,2.0
9.380990001736462,-23.169077424325952,-8.810982304561325,-10.773303341351555,-4.242950076070687,-14.36553017724738,-5.884381064251568,-3.529223368669552,2.367472691932739,6.680999210504902,-0.4960914536677551,-2.1581457579070777,3.0
9.729944852859978,-24.94910722039181,-9.30368926047704,-9.728125723063114,-3.66262938739782,-8.997148171839704,3.492089299731364,-3.257035921963076,-3.972496330310335,3.480092779020674,-0.7104590934703476,-3.803089776482415,4.0
11.122813214151044,-24.41089713521593,-8.622825640044038,-9.13786600229479,-1.5168468163301432,-6.713312196228028,4.87467082324485,-0.5487731699737103,-0.3788946881235938,3.832990200166084,-2.4973735702094984,-4.522500922411964,5.0
12.219756683291074,-27.50731994490994,-9.429188845241791,-2.732596482195398,1.42501396386697,-8.226280297356267,7.715937395949616,-1.330146262804746,-7.6650141945778625,3.061973758937621,1.5662625280228106,-6.890739803654233,6.0
9.663601098207804,-25.874593533103983,-8.635951104738622,-8.1708466464408,-2.949759412597288,-8.943610617353821,3.5083643329381693,-6.523979985404416,-8.052892466878214,3.3446618220082645,1.8955235907038843,-1.5184983052447854,7.0
11.328102387631542,-28.749005985043272,-9.114331427404675,-7.292627850607904,2.597959622981076,-6.198511225140103,0.2491556067934518,-7.418819202542672,-9.18190762494921,-1.884119376375209,-2.848240927486654,-4.6460502878819145,8.0
9.97497903516685,-21.00611316726954,-10.286861838803782,-7.9105857773948225,-0.6702783612652287,-8.94171354916232,3.083988571568591,-3.3133278431397737,-4.4111211628834335,1.7175982216223509,-2.651937736386725,-2.935794373305742,9.0
14.0336578874678,-19.35315519726814,-2.7791054224042218,-5.208027420045723,0.2790430023293305,-9.258165868077388,1.5212321361733312,-4.876078651187689,-8.1974630835666,1.457020758760149,1.711938719276507,-2.5904750125885605,0.0
9.239300091440317,-23.92835663382172,-9.207987858375082,-12.16992398607984,-4.857405519998118,-12.5326413516477,-2.757408361009562,-0.3964783229954834,2.582931389184006,0.2695535835391991,-7.508767663531949,-3.227243142153228,1.0
9.932125082661589,-24.19714657536748,-5.037108529727678,-7.493094348279524,1.070197906535065,-4.629991257683428,2.614184883314608,-3.076245096485139,-5.633101876741441,-0.5265386464872267,-3.4581201261937045,-7.146510615949928,2.0
9.915651428789769,-22.81178909389503,-6.998128155723568,-7.897591163254579,-1.777421445579298,-12.207664004281204,-3.843935339771414,-2.072424859180728,3.24590372050466,6.237189577857199,-0.3343503375953059,-3.3490789902374645,3.0
9.115430708150855,-24.51199868310633,-8.468744008032585,-8.52393634368143,-3.377095457066175,-9.685171788294218,2.680359329137424,-2.96968039130634,-3.020321128487507,3.88044838083355,-1.677622907749563,-3.236595998279664,4.0
10.618603599492468,-24.48885234188172,-8.388057864520256,-8.434598127129407,-0.4453249960143557,-7.100443593993419,1.720118020843766,-2.451592790376288,-0.1253223719547296,3.9020038920998106,-1.483902349678378,-4.527484208497526,5.0
12.186653252505137,-27.84920908519927,-9.024613037994344,-4.459962119931023,-0.2779918595344869,-8.877106033330959,7.595174512389683,-2.768442963605474,-9.930974194317368,2.330131704372117,1.7494022789424777,-5.750450546599153,6.0
10.52889798954738,-25.31295933361265,-8.836827087357975,-7.633068760069971,-1.5160436856097363,-7.434065107690917,4.647043384870949,-5.859934755724534,-9.311889431262808,2.322413223065478,0.8356699341734561,-4.42834209279534,7.0
11.512767286245804,-25.829400078628804,-8.426438048674548,-5.405727222894943,2.653098465394353,-5.423128561525103,3.073982384639047,-4.321956150691295,-5.3133804606561865,1.6404174092770838,-0.8263528678108875,-3.3607836359744665,8.0
9.721769229057177,-20.2026852950531,-9.99857347921375,-8.097646875281958,-0.5076115710913859,-8.027594707257492,3.3432400397736384,-3.921578995019736,-4.053721068702692,4.198616479816103,-0.8246830759979729,-2.9891754005552484,9.0
9.403555212528207,-20.63588704175086,-3.943359026852969,-5.32033625824511,-1.2629244308013026,-8.553360548249113,1.5371725970746737,-4.259377462183221,-5.752549232757104,-0.1808788731621236,-3.523759408523542,-3.817104974382754,0.0
11.266851489763498,-17.7092384572739,-5.208341099712052,-5.2419002857689945,0.7501710638396353,-8.153210926052678,2.782076818491588,3.0140416277112694,2.745178465024676,1.3573741967718462,-5.156360494931066,-4.753689957343125,1.0
10.584442812761411,-17.133526206434937,-3.963178899308722,-5.367185263524737,0.8065109992130981,-6.055775341069596,1.951713414198732,-4.380259015112091,-3.669499035753336,2.013858832403067,-4.822474876057444,-5.843795995051036,2.0
9.9803773202581,-18.786561379513856,-5.330820351734693,-6.248211197582797,-1.5553245485922669,-13.080083852197028,-3.497089197412648,-0.5271365190973053,3.9775677341353415,6.0260588454722415,0.4729163330631023,-3.4694323484343887,3.0
